ID_REF	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
IDO2	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.973087818696884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR8	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.974504249291785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC_00002.1	4403.0	4403.0	4403.0	4403.0	6038.0	6038.0	6038.0	6045.0	5344.90909090909	559.800362880366	5390.78333333333	5	0.373937677053824	4403.00	4403.00	4403.00	4403.00	4808.00	4808.00	4808.00	4808.00	4816.00	4816.00	4816.00	4816.00	4817.00	4817.00	4817.00	4817.00	5146.00	5146.00	5146.00	5146.00	5390.78	5559.00	5559.00	5559.00	5559.00	5892.00	5892.00	5892.00	5892.00	5892.00	5943.00	5943.00	5943.00	5943.00	5943.00	6038.00	6038.00	6038.00	6038.00	6038.00	6045.00	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB4R2	134.7	134.7	134.7	134.7	324.13	324.13	324.13	325.19	228.854545454545	61.4143976847061	243.250357142857	4	0.737960339943343	134.70	134.70	134.70	134.70	140.88	140.88	140.88	175.71	175.71	175.71	203.37	203.37	203.37	203.37	222.57	222.57	222.57	223.69	223.69	223.69	243.25	266.60	266.60	266.60	266.60	266.60	266.60	268.22	268.22	268.22	268.22	268.22	268.22	268.22	324.13	324.13	324.13	324.13	324.13	324.13	325.19	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTX3	20.0	20.0	20.0	20.0	30.08	30.08	30.08	33.35	22.13	4.57188045656172	25.8575	2	0.0325779036827195	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	25.86	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	30.08	33.35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA	20.0	20.0	20.0	20.0	29.52	29.52	29.52	49.71	24.3663636363636	8.44914118575724	35.771	1	0.127478753541076	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.95	20.95	22.37	22.37	22.48	22.48	23.00	23.00	35.77	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL15RA	20.0	20.0	20.0	20.0	62.53	62.53	62.53	62.74	34.4454545454545	16.2991329181738	38.7583928571429	4	0.177053824362606	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	22.26	22.26	22.26	27.93	27.93	27.93	38.76	46.40	46.40	46.40	46.40	46.40	46.40	46.62	46.62	46.62	46.62	46.62	46.62	46.62	62.53	62.53	62.53	62.53	62.53	62.53	62.74	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRC	1735.88	1735.88	1735.88	1735.88	2909.85	2909.85	2909.85	3285.68	2372.95363636364	450.366365292497	2562.26916666667	3	0.752124645892351	1735.88	1735.88	1735.88	1766.75	1766.75	1766.75	2004.91	2004.91	2004.91	2204.10	2204.10	2204.10	2269.64	2269.64	2269.64	2271.37	2271.37	2271.37	2423.90	2423.90	2562.27	2740.76	2740.76	2740.76	2740.76	2740.76	2740.76	2740.76	2740.76	2740.76	2909.85	2909.85	2909.85	2909.85	2909.85	2909.85	2909.85	2909.85	2909.85	2909.85	3285.68	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGGT1B	320.72	320.72	320.72	320.72	435.63	435.63	435.63	519.74	384.961818181818	55.7241649585754	398.137321428571	4	0.713881019830028	320.72	320.72	320.72	320.72	332.02	332.02	332.02	342.80	342.80	342.80	344.99	344.99	344.99	344.99	351.58	351.58	351.58	371.80	371.80	371.80	398.14	414.24	414.24	414.24	414.24	414.24	414.24	416.18	416.18	416.18	416.18	416.18	416.18	416.18	435.63	435.63	435.63	435.63	435.63	435.63	519.74	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET	20.0	20.0	20.0	20.0	37.7	37.7	37.7	47.97	27.0681818181818	8.99504289562951	29.3571428571429	4	0.375354107648725	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	23.20	23.20	23.20	29.36	32.27	32.27	32.27	32.27	32.27	32.27	33.06	33.06	33.06	33.06	33.06	33.06	33.06	37.70	37.70	37.70	37.70	37.70	37.70	47.97	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP8	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.975920679886686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCI	93.44	93.44	93.44	93.44	187.03	187.03	187.03	256.62	151.240909090909	42.8101265536227	169.005208333333	3	0.770538243626062	93.44	93.44	93.44	115.94	115.94	115.94	117.17	117.17	117.17	119.42	119.42	119.42	140.22	140.22	140.22	146.64	146.64	146.64	152.98	152.98	169.01	180.61	180.61	180.61	180.61	180.61	180.61	180.61	180.61	180.61	187.03	187.03	187.03	187.03	187.03	187.03	187.03	187.03	187.03	187.03	256.62	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9-AS2	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.977337110481586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGIT	300.76	300.76	300.76	300.76	955.8	955.8	955.8	1227.54	669.254545454546	262.876091079346	782.4375	3	0.677053824362606	300.76	300.76	300.76	338.85	338.85	338.85	470.09	470.09	470.09	544.19	544.19	544.19	582.84	582.84	582.84	675.39	675.39	675.39	675.45	675.45	782.44	910.98	910.98	910.98	910.98	910.98	910.98	910.98	910.98	910.98	955.80	955.80	955.80	955.80	955.80	955.80	955.80	955.80	955.80	955.80	1227.54	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDCD1LG2	20.0	20.0	20.0	20.0	36.82	36.82	36.82	41.83	24.2436363636364	7.54290307354269	30.1086111111111	2	0.144475920679887	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	30.11	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	36.82	41.83	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR6	20.0	20.0	20.0	20.0	161.03	161.03	161.03	178.06	75.6445454545455	58.356722657624	103.32125	3	0.194050991501416	20.00	20.00	20.00	22.60	22.60	22.60	26.51	26.51	26.51	30.47	30.47	30.47	33.21	33.21	33.21	39.60	39.60	39.60	80.08	80.08	103.32	153.54	153.54	153.54	153.54	153.54	153.54	153.54	153.54	153.54	161.03	161.03	161.03	161.03	161.03	161.03	161.03	161.03	161.03	161.03	178.06	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOP2A	20.0	20.0	20.0	20.0	421.91	421.91	421.91	604.29	190.004545454545	181.110038342522	269.430208333333	3	0.607648725212465	20.00	20.00	20.00	25.38	25.38	25.38	44.95	44.95	44.95	50.20	50.20	50.20	74.75	74.75	74.75	92.79	92.79	92.79	216.50	216.50	269.43	306.30	306.30	306.30	306.30	306.30	306.30	306.30	306.30	306.30	421.91	421.91	421.91	421.91	421.91	421.91	421.91	421.91	421.91	421.91	604.29	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL17A1	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.978753541076487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	102.75	102.75	102.75	102.75	555.62	555.62	555.62	1049.45	411.37	250.945090045974	698.506	1	0.791784702549575	102.75	102.75	102.75	128.41	128.41	142.09	142.09	321.22	321.22	409.43	409.43	409.43	432.69	432.69	438.36	438.36	464.29	464.29	480.76	480.76	698.51	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	1049.45	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAFF	85.88	85.88	85.88	85.88	236.66	236.66	236.66	288.95	187.404545454545	61.8069871548277	170.991428571429	7	0.165722379603399	85.88	85.88	85.88	85.88	85.88	85.88	85.88	115.60	115.60	115.60	115.60	115.60	115.60	115.60	116.01	116.01	116.01	116.01	116.01	116.01	170.99	213.30	213.30	213.30	216.03	216.03	216.03	218.35	218.35	218.35	219.58	219.58	219.58	219.58	225.34	225.34	225.34	236.66	236.66	236.66	288.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1A	409.95	409.95	409.95	409.95	835.92	835.92	835.92	936.1	605.561818181818	153.405069539212	714.625	2	0.597733711048159	409.95	409.95	409.95	448.00	448.00	460.37	460.37	460.37	539.07	539.07	544.19	544.19	544.19	579.93	579.93	617.28	617.28	617.28	633.97	633.97	714.62	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	835.92	936.10	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMAD2	795.27	795.27	795.27	795.27	1130.04	1130.04	1130.04	1180.52	1024.31181818182	124.038431567741	966.819583333333	8	0.313031161473088	795.27	795.27	795.27	795.27	795.27	795.27	795.27	795.27	795.27	795.27	849.61	849.61	849.61	849.61	849.61	849.61	849.61	849.61	849.61	849.61	966.82	991.23	991.23	1025.87	1025.87	1025.87	1070.50	1070.50	1070.50	1103.97	1103.97	1103.97	1120.66	1120.66	1120.66	1123.63	1123.63	1123.63	1130.04	1130.04	1180.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR7	20.0	20.0	20.0	20.0	34.66	34.66	34.66	37.7	24.1018181818182	6.14398570396926	28.7988888888889	2	0.203966005665722	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.95	20.95	20.95	25.05	25.05	28.80	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	34.66	37.70	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C5	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.68	20.0618181818182	0.19548625535574	20.34	1	0.980169971671388	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.34	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CX3CR1	579.93	579.93	579.93	579.93	1747.49	1747.49	1747.49	2091.51	1169.25636363636	449.28071927699	1281.48767857143	4	0.475920679886686	579.93	579.93	579.93	579.93	642.21	642.21	642.21	859.73	859.73	859.73	922.57	922.57	922.57	922.57	946.75	946.75	946.75	1058.28	1058.28	1058.28	1281.49	1406.13	1406.13	1406.13	1406.13	1406.13	1406.13	1526.88	1526.88	1526.88	1526.88	1526.88	1526.88	1526.88	1747.49	1747.49	1747.49	1747.49	1747.49	1747.49	2091.51	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF4	20.0	20.0	20.0	20.0	42.81	42.81	42.81	53.79	28.8818181818182	10.4813859407842	36.4333333333333	2	0.522662889518414	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	23.99	23.99	23.99	24.48	24.48	28.63	28.63	28.63	29.20	29.20	36.43	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	42.81	53.79	1	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2AA3	419.67	419.67	419.67	419.67	1564.69	1564.69	1564.69	1637.15	1047.85909090909	386.123824803639	1018.12883333333	6	0.68271954674221	419.67	419.67	419.67	419.67	419.67	445.84	445.84	445.84	445.84	445.84	813.92	813.92	813.92	813.92	813.92	835.93	835.93	835.93	835.93	835.93	1018.13	1054.46	1054.46	1054.46	1222.35	1222.35	1222.35	1222.35	1254.12	1254.12	1254.12	1254.12	1338.20	1338.20	1338.20	1338.20	1564.69	1564.69	1564.69	1564.69	1637.15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
